id,from_id,date,text,post_id,owner_id,parents_stack,reply_to_user,reply_to_comment,likes.can_like,likes.count,likes.user_likes,likes.can_publish,attachments
5481281,372047829,1621343039,,5481207,-15722194,[5481220],649967391,5481220,1,0,0,1,"[{'type': 'sticker', 'sticker': {'sticker_id': 9045, 'product_id': 279, 'images': [{'url': 'https://vk.com/sticker/1-9045-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-9045-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-9045-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-9045-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-9045-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-9045-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-9045-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-9045-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-9045-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-9045-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]"
5481236,427107888,1621340559,"[id598904080|Лёваа], это другая проблема, ее тоже нужно решать. У нас, например, как минимум, три парковки в шаговой доступности, но мало кто ими пользуется.",5481207,-15722194,[5481212],598904080,5481212,1,1,0,1,
5481237,427107888,1621340571,"[id598904080|Лёваа], Опять же - изначально неправильная политика у нас при покупке авто. Ибо покупатель должен сразу приобретать место-машино под свою коломагу, но это никак не учитывается.",5481207,-15722194,[5481212],598904080,5481212,1,4,0,1,
5481238,427107888,1621340578,"[id598904080|Лёваа], И все привыкли к халяве, что авто можно бросить где угодно. Вот так и живем.",5481207,-15722194,[5481212],598904080,5481212,1,1,0,1,
5481213,238148260,1621339588,"[id172546920|Ольга], я помню школьником на велике мопед обгонял",5481207,-15722194,[5481210],172546920,5481210,1,2,0,1,
5481218,866223,1621339915,"[id172546920|Ольга], 60 км\ч макс лично крутил !!!!!!",5481207,-15722194,[5481210],172546920,5481210,1,1,0,1,
5481230,427107888,1621340312,"[id172546920|Ольга], до 50 км, но это если очень сильно постараться и на шоссе, до 70, если велик шоссейный - он стоит очень дорого и для профессиональных велосипедистов.",5481207,-15722194,[5481210],172546920,5481210,1,1,0,1,
5481232,427107888,1621340351,"[id172546920|Ольга], однако обычная скорость велосипедиста не превышает 15-20 км в час, тогда как самый дешевый самокат разгоняет с легкостью до 35 км.",5481207,-15722194,[5481210],172546920,5481210,1,1,0,1,
5481233,427107888,1621340408,"[id172546920|Ольга], ну и опять же. На велосипеде сначала учатся кататься, а самокат взял в аренду и поехал сразу по тротуару, где толпы людей ходят.",5481207,-15722194,[5481210],172546920,5481210,1,1,0,1,
5481328,268298440,1621344307,"[id172546920|Ольга], 295,6 км/час.на сол озере в сша/
Рекордсмен - женщина .",5481207,-15722194,[5481210],172546920,5481210,1,0,0,1,
5481411,237939462,1621348777,"мой самокат летит сто сорок 
толкнули в спину под пригорок 
©",5481207,-15722194,[5481210],172546920,5481210,1,2,0,1,
5481570,172546920,1621357783,"[id268298440|Валентин], заливаете!",5481207,-15722194,[5481210],268298440,5481328,1,0,0,1,
5481764,268298440,1621365894,"Новый мировой рекорд скорости на велосипеде, 295,6 километра в час, установила американка Денис Мюллер-Коренек (Denise Mueller-Korenek). 
Велосипедистка проехала по трассе, проложенной по дну высохшего соленогозера Бонневилль в американском штате Юта.
А это старый реколд.",5481207,-15722194,[5481210],172546920,5481210,1,0,0,1,"[{'type': 'video', 'video': {'access_key': 'bab29715067452d2ae', 'can_comment': 0, 'can_like': 0, 'can_repost': 0, 'can_subscribe': 0, 'can_add_to_faves': 0, 'can_add': 0, 'date': 1621365786, 'description': 'Fred Rompelberg set the world speeding record on the bike in the salt planes of Bonneville, Utah USA.<br/><br/>', 'duration': 295, 'image': [{'url': 'https://sun9-83.userapi.com/c629124/u268298440/video/s_a08f6e9e.jpg', 'width': 130, 'height': 96, 'with_padding': 1}, {'url': 'https://sun9-58.userapi.com/c629124/u268298440/video/m_69c9b6ee.jpg', 'width': 160, 'height': 120, 'with_padding': 1}, {'url': 'https://sun9-57.userapi.com/c629124/u268298440/video/l_a4e738ac.jpg', 'width': 320, 'height': 240, 'with_padding': 1}, {'url': 'https://sun9-85.userapi.com/c629124/u268298440/video/y_1c765339.jpg', 'width': 640, 'height': 480, 'with_padding': 1}], 'id': 456239800, 'owner_id': 268298440, 'title': 'Fred Rompelberg 268km - English subtitles', 'is_favorite': False, 'track_code': 'video_30a99c9f3JmnrDTqjXy_iVJ5L5diP2LcBEv4bM-vAqGqUenm8hXsuKSjOIeBcLOMVRAvolQNUeU8e8houM5uzao', 'type': 'video', 'views': 3, 'platform': 'YouTube'}}, {'type': 'photo', 'photo': {'album_id': -8, 'date': 1621366516, 'id': 457622399, 'owner_id': -15722194, 'access_key': '346a2343b160267633', 'sizes': [{'height': 73, 'url': 'https://sun1-15.userapi.com/s/v1/if2/osLkixiLdrGugjs7l2hbXOLeAdXrfw3gKDhXYNZnjydYJ2o4qIsQz57EOaPc-OjX-_fEshppiJDIK-6xrfr6qqov.jpg?size=130x73&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 87, 'url': 'https://sun1-15.userapi.com/s/v1/if2/lKIXFOKTQVSVxxWgTe8PIyijhcyjyPP2In3ZdhRzZ4fPWQUNFj3ofKn3z0sSmbOKZDzbqu6TVB-0pHBZz2Q_tu4v.jpg?size=130x87&quality=96&crop=109,0,1148,768&type=album', 'type': 'o', 'width': 130}, {'height': 133, 'url': 'https://sun1-15.userapi.com/s/v1/if2/HIWXNu4XNWUHYLOiWAiOXmcFEGR_A8B3h9FBbsG8zZQzp2fsyTtknmiIEWPPvypTAC9lMnkSPVFF2YVY2MaPR-DK.jpg?size=200x133&quality=96&crop=105,0,1155,768&type=album', 'type': 'p', 'width': 200}, {'height': 213, 'url': 'https://sun1-15.userapi.com/s/v1/if2/INf_AE2BjYZUcL2pc2GwucL1KgzuaMdNEKRTp3LEzJ0_zxcRh0of6ZxdqwASglWcxxYEssRE9d2rmnL-I-HvYSsO.jpg?size=320x213&quality=96&crop=106,0,1154,768&type=album', 'type': 'q', 'width': 320}, {'height': 340, 'url': 'https://sun1-15.userapi.com/s/v1/if2/PwaMINnerkK_KmBL4xOLg6uNvYK1TOf5EplUP8VPudek0h5lheeg7ZveESDDqpsN73PIjJN-wrgBLjGAEktIlaL5.jpg?size=510x340&quality=96&crop=107,0,1152,768&type=album', 'type': 'r', 'width': 510}, {'height': 42, 'url': 'https://sun1-15.userapi.com/s/v1/if2/oxozSteFNdAnppCJSgwl8H8ASuCIGAv1LpDspBRDvkPkj7xK5Wd2kshd9ZirTPBwAyW8-lJlPIA70uzCMvpgT9DZ.jpg?size=75x42&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 768, 'url': 'https://sun1-15.userapi.com/s/v1/if2/gDvWLPWpY51dPGSouQW_5PF3VJGcPTsey7HC4ANCrz76m7A1YwPgFoks3tQvKEliH1HvzVxLttrMUGYFO__aesmP.jpg?size=1366x768&quality=96&type=album', 'type': 'w', 'width': 1366}, {'height': 340, 'url': 'https://sun1-15.userapi.com/s/v1/if2/rnXxHkVoeRcQ6XgXxE0qaCKjfhBBRU3y89XGK6rN8Y4uaztjbAUXzF2cjnpZR9OiwCVnt661EhiKeNgX28HSgl8C.jpg?size=604x340&quality=96&type=album', 'type': 'x', 'width': 604}, {'height': 454, 'url': 'https://sun1-15.userapi.com/s/v1/if2/PJq0gYoYMXm2RI3oypYuQDMLG-2AoPaQDPG6S4KPCkrPw7iuysm-iaNIXoUSKDXHQmEOiYCUQXtQKLm0mH3lT4Kl.jpg?size=807x454&quality=96&type=album', 'type': 'y', 'width': 807}, {'height': 720, 'url': 'https://sun1-15.userapi.com/s/v1/if2/cnxfuMWYBy4DALqTfAGAU7cSaoZnlgdokkCeZRQTPFRgsuapUK8xrtZ2OYJZT6VdZp_0Uqac8Nb-WBexNZUVi8vq.jpg?size=1280x720&quality=96&type=album', 'type': 'z', 'width': 1280}], 'text': '', 'user_id': 268298440, 'has_tags': False}}]"
5481786,172546920,1621367410,"[id268298440|Валентин], ужасный язык. Даже диктор спотыкается.",5481207,-15722194,[5481210],268298440,5481764,1,0,0,1,
5482854,490206029,1621431834,"[id490332747|Наталья], собьют разок и мнение поменяйте",5482358,-15722194,[5482515],490332747,5482515,1,2,0,1,
5482851,490206029,1621431746,"[id501453322|Олег], сделают. С завтрашнего дня и начнут",5482358,-15722194,[5482449],501453322,5482449,1,1,0,1,
5482846,490206029,1621431682,"[id499784974|Анна], где есть? Может вы про Германию?",5482358,-15722194,[5482440],499784974,5482440,1,0,0,1,
5483296,499784974,1621443921,"[id490206029|Алекс], Весь Питер этими дурацкими дорожками расчертили. В центре прям деваться от них некуда.",5482358,-15722194,[5482440],490206029,5482846,1,0,0,1,
5482837,490206029,1621431512,"[id38947845|Рома], конечно будут, особенно если от пешеходной дорожки оттяпать часть, просто нарисовав полосу и трафарет велосипеда, затем отчитаться с чувством исполненного долга.",5482358,-15722194,[5482402],38947845,5482402,1,0,0,1,
5482422,139448028,1621417042,"[id38947845|Рома], на роликах и самокатах до какой скорости можно разогнаться? А эти могут до 100 км в час. У нас машины в городе 60 ездят.
Только представьте, что будет после столкновения электросамоката с ребёнком.",5482358,-15722194,[5482399],38947845,5482399,1,3,0,1,
5482456,38947845,1621418179,"[id139448028|Lana], Самокатов не могут до 100 разогнутся. Максимум до 15-20 км в час
Это если без людный тротуар. А так всп ездят атриум 3-4 км в час
Если не меньше. И когда много пешеходов, никто никого не сбивает. Ерунды не говорите.",5482358,-15722194,[5482399],139448028,5482422,1,1,0,1,
5482471,139448028,1621418516,"[id38947845|Рома], Вы ерунду не говорить!!!
Посмотрите максимальную скорость некоторых самокатов. Не тех, что на всех углах стоят, а дорогих. И даже прокатные до 30 могут разогнаться. 
А люди ездят по-разному. Как на дорогах, кто-то соблюдают правила, кто-то нет, кто-то в 2 раза допустимую скорость может превысить, кто-то по встречке...
Так и с самокатчиками. Дурных и пьяных хватает.",5482358,-15722194,[5482399],38947845,5482456,1,1,0,1,
5482477,38947845,1621418698,"[id139448028|Lana], тогда зарешетите всем водить. Машины запретите. Хотите сказать что пешеходы ничего не нарушают и поколечить не могут? Могут пусть тогда водить права на на хождение на улице. Тоже хватает куча пьяных и дурных. А если будут специальные дорожки. То пешеходы на них тоже заходят. И начинают орать что это не для велосипедистов  и т.п.",5482358,-15722194,[5482399],139448028,5482471,1,0,0,1,
5482480,139448028,1621418798,"[id38947845|Рома], ничего умного сказать не можете - скатываетесь на бред!!!",5482358,-15722194,[5482399],38947845,5482477,1,0,0,1,
5482484,38947845,1621418871,"[id139448028|Lana], так же как и вы. Ибо раньше все было ок. А сейчас за каждый синяк воняете и что то пытайтесь вести. Тип это опасно, то опасном третье опасно. Ходить тоже опасно знаете ли.",5482358,-15722194,[5482399],139448028,5482480,1,0,0,1,
